;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Rwanda;13271,698452677525;13577,537086962431;13862,410732095153;14121,886658997419;14355,675341374736;14567,432926599839;14763,306616020522;14949,839772079504;15131,997840929203;15311,946251668971;15488,887902228298;15659,882436164635;15821,257055614482;15970,072873586725;16105,159049033966;16227,429314378463;16339,466462137567;16444,60244987346;16545,85911373364;16645,114956807083;16742,743914534105;16837,78653415536;16928,5316989331;17013,2673397385;17090,93303482048;17161,472713518382;17225,80914151705;17285,495730872575;17342,20024934581;17397,21100841014
Réunion;901,626024643213;907,8557882316704;913,9768240455824;919,9814650991659;925,873695329948;931,6651103390974;937,3697868149709;942,9997597913683;948,562236236678;954,0589109999942;959,4870636202685;964,841682783501;970,1177528279759;975,3119997812395;980,4237201477255;985,4546713649906;990,4082789701081;995,2885516961925;1000,0990863593113;1004,8424271587195;1009,5198785900475;1014,1317168049345;1018,6776427783188;1023,1572886212623;1027,5706183737968;1031,9181331116108;1036,2008682331548;1040,4202335934776;1044,5777802815057;1048,6749788733239
Saint Barthélemy;9,919060738612133;9,954537025977936;9,990985672604753;10,028102245737117;10,065677626467354;10,103568168237189;10,141675198315726;10,179930937092086;10,218288825850316;10,256716882789346;10,295193139184777;10,3337025044277;10,372234612578204;10,410782343134331;10,449340804928605;10,487906638153053;10,526477534910903;10,565051909877175;10,603628674071063;10,642207079457167;10,680786612200027;10,719366919339233;10,757947758421587;10,79652896290276;10,835110418381243;10,873692046273113;10,912273792598034;10,950855620276192;10,989437503836967;11,028019425784258
Saint Kitts and Nevis;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665;46,195642905216665
Saint Lucia;184,34798822191982;184,96952727028756;185,5183904164686;186,05872049289454;186,63214384981254;187,28347466720615;188,0124292077378;188,81061647787294;189,63430704558508;190,45033657248632;191,21782509218465;191,92737440332272;192,57629670055906;193,19192421724046;193,79831642692776;194,4299294376825;195,10042482378793;195,81909679800557;196,57094357654137;197,3402725339025;198,0999098510189;198,83549828400484;199,53459629898805;200,2035505691027;200,85113142947353;201,4974543704353;202,1554677999916;202,83830534137115;203,54521798398275;204,2726783142749
Saint Martin (French part);39,14780166609501;39,432178443350615;39,52822322646501;39,49182997250435;39,39718662213357;39,31368607723212;39,28813910593265;39,3365249741794;39,44600912155532;39,58482730521368;39,715757724201104;39,808613925948116;39,84829524055393;39,83685479797545;39,79007566870953;39,73056730568793;39,680051498585584;39,653261867271205;39,654967891123874;39,68044211425176;39,71861819074806;39,75653074340564;39,783504004090226;39,79390538667721;39,78791463353318;39,7704410530123;39,74884161672667;39,7303274474381;39,719877867687;39,71918435086258
Saint Pierre and Miquelon;5,77536230260356;5,752321815494753;5,728839790102654;5,7004030326059985;5,668950749936998;5,633462696698026;5,596027238184604;5,557300580403863;5,519067754712807;5,482063395838727;5,447118376925254;5,41423230346911;5,383216397862275;5,353417321387861;5,324148394596105;5,294670157156738;5,264445308780895;5,23313758092105;5,200691235299988;5,167263962210832;5,133183968840383;5,098844991192406;5,064630407812905;5,030835032244582;4,997627682318311;4,965036320691047;4,932967591022076;4,901242917003247;4,869647341286395;4,837975833915132
Saint Vincent and the Grenadines;111,25807984857069;111,51876705124941;111,73222587225568;111,90711442711523;112,05684132106141;112,19565610667165;112,33694914741292;112,49103493296816;112,66441622262164;112,85939843712433;113,07463112572225;113,30595917189392;113,54761582595339;113,79337863297272;114,03760372060283;114,27595605685704;114,50581485499586;114,72633658424046;114,93824316673948;115,14341276778936;115,344376779792;115,54381392623286;115,74411968346558;115,94710033012527;116,15381435206754;116,36455646020457;116,57895954707304;116,79617654179958;117,01509961978131;117,23457661748363
Samoa;200,13245771793578;202,1878712951275;204,42466797039438;206,66911512818805;208,78679911280082;210,71909537953027;212,48970228098278;214,1817531532009;215,89876076551778;217,72479228109992;219,69779585041658;221,80301522834097;223,98563214563944;226,1752577262622;228,31203109055716;230,365116907583;232,33844459169873;234,26370240213214;236,18496487949275;238,14151366571053;240,1550084557562;242,22471580900293;244,3311675706944;246,44567762666227;248,54154210925975;250,6028238400185;252,6280888745665;254,62860214313773;256,6224632235403;258,6273222289209
San Marino;34,02338646971788;34,13178550968817;34,26404790902179;34,415989281816174;34,57856137719694;34,742969382936465;34,90141150663955;35,04955783572817;35,18590129842721;35,311857476828784;35,430237447340225;35,54450984170346;35,65759673443393;35,7715192880812;35,887059407580516;36,00402224833143;36,12148862462014;36,23828901310718;36,35331162196707;36,46578090376839;36,57532839358339;36,681988248994905;36,78607095938632;36,88802977602673;36,98831438364206;37,08727831935995;37,18512503823829;37,28191074404084;37,377575346534044;37,47199572374309
Sao Tome and Principe;223,37933884945815;227,70102928374652;232,10037970276443;236,5401018608624;240,9793408202268;245,3871163958355;249,74933124292338;254,07107769186032;258,37193784839747;262,67754737440714;267,0100041992632;271,38069697428597;275,7874803437386;280,21673588554256;284,64904356155677;289,0662051702732;293,4571177592555;297,8206710154725;302,1650182602938;306,50385373006173;310,8512530546119;315,21694614640813;319,60354594910285;324,00644305323385;328,41611343687435;332,8218119849672;337,21527449308417;341,59319654206104;345,9577969143641;350,31548456497706
Saudi Arabia;35350,11572405133;35878,76653063838;36397,46796021054;36898,47843375682;37376,71495518778;37827,896551996375;38254,22083935346;38659,38730372853;39051,354490082536;39435,765484157244;39818,5403873355;40200,581045908206;40582,235456179995;40959,944457457146;41331,877510767794;41694,90946597036;42049,58663657546;42396,00385096402;42737,487281736016;43075,639787184555;43413,65969972308;43751,71351988483;44090,87172696243;44429,31643061418;44766,84171923379;45101,39069495612;45433,404660925335;45762,03121567995;46088,93060335102;46414,11254719393
Senegal;17195,96528957133;17652,140083882303;18112,595352661698;18577,70627512912;19047,775045106202;19522,98247577748;20003,335104908536;20488,780029901383;20979,22268372179;21474,615010914742;21974,92514177411;22480,168454811264;22990,354822447385;23505,50952243541;24025,634862525792;24550,73947405507;25080,8138444081;25615,859516621946;26155,867679441104;26700,842115675954;27250,778245112957;27805,68145114806;28365,548538852567;28930,38391321508;29500,184130133486;30074,95236991359;30654,685308204957;31239,385638747368;31829,05060447562;32423,6826962574
Serbia;8698,565356027313;8656,85983432571;8613,893395810368;8571,047090404812;8529,355893437387;8489,011652412442;8449,734056707024;8410,742746231506;8371,360440866589;8331,022467222741;8289,667241346466;8247,473832089045;8204,953590032732;8162,535956073558;8120,615294400778;8079,256519866155;8038,395784156194;7997,732210204698;7957,022760218713;7916,013175653879;7874,663400115399;7832,992035285741;7791,184658754451;7749,38032914852;7707,747677390691;7666,311874547173;7625,077847260532;7583,931090210899;7542,795565667442;7501,5596559139385
Seychelles;98,89358582055416;99,41359393878797;99,91916892211978;100,42986654158587;100,96022061170999;101,51612579000145;102,0941394011583;102,68350552314104;103,27004238940023;103,84057416779251;104,38658555792266;104,90614371504796;105,40373190809133;105,88827352744565;106,37010980859078;106,8579081840782;107,3563897622105;107,86543267001926;108,38065436105622;108,89514321222045;109,40171880711351;109,8950184036057;110,37283439675586;110,83640467548318;111,28968910436706;111,7379505363943;112,18612164324115;112,63744657425859;113,0927540045321;113,5504987642544
Sierra Leone;8141,04292427018;8305,017939011444;8468,61504129406;8631,655477188602;8794,107490780092;8956,06869343311;9117,714291008422;9279,238731329517;9440,809939879353;9602,542855351043;9764,491124313596;9926,65274770575;10088,984726426648;10251,421768632603;10413,894605683718;10576,34451427301;10738,732139947273;10901,04029856762;11063,27171750418;11225,443445616658;11387,579879060735;11549,70612260178;11711,842899708972;11874,003612350409;12036,193578904924;12198,411046179208;12360,649327437128;12522,899362601387;12685,152092757344;12847,400231652073
Singapore;5896,7448650198785;5944,195246533995;5992,767585282627;6042,10151671257;6091,625058856348;6140,789671042557;6189,24883225351;6236,937076445245;6284,0437132960105;6330,909023050761;6377,890039100307;6425,244221246187;6473,065050004;6521,281025728468;6569,707330275555;6618,124507301826;6666,354394626904;6714,309620874418;6762,005536786907;6809,537356643796;6857,035874315258;6904,6196005699685;6952,359184853699;7000,2632984496895;7048,286718096555;7096,354152371243;7144,389471356444;7192,340089045342;7240,18958453773;7287,956601923435
Sint Maarten (Dutch part);43,46839172212428;44,16750771199129;44,9655333450976;45,82408398299429;46,69321212567829;47,52507785784757;48,28495614242534;48,95740891732041;49,546933362325134;50,07380845072801;50,56687905175929;51,05546305154396;51,56242749053281;52,09988019743447;52,66807797048923;53,25729918774316;53,85177009299659;54,43439430006944;54,99104382433912;55,513469931537685;56,00036647749928;56,45662778948507;56,89126193364062;57,31466408205095;57,73599387350108;58,16125833956168;58,59244042614276;59,02771289374985;59,462515310250865;59,89110366792904
Slovakia;5460,659744488322;5459,989201945034;5457,8556993897955;5454,558655460451;5450,431694424794;5445,807520429839;5440,990276045327;5436,2361194204;5431,74191191404;5427,641252306359;5424,0066401402355;5420,85629468857;5418,164077264766;5415,871032299785;5413,8972402433055;5412,152924865738;5410,548042907226;5408,999873803873;5407,43839624475;5405,8094684460575;5404,076009218527;5402,217502607181;5400,22822107226;5398,114586101664;5395,892068975974;5393,581987954228;5391,208491684745;5388,795941951008;5386,366830511851;5383,940291692564
Slovenia;2078,7343377957263;2078,122578378908;2077,162054439982;2075,9208859649398;2074,464776834674;2072,8510157535616;2071,1242325768153;2069,315114311845;2067,441989713889;2065,5143072896094;2063,5366970055925;2061,512460214483;2059,4457893841686;2057,342557934484;2055,2099588849064;2053,055508340777;2050,885952894629;2048,706482120248;2046,5204338530134;2044,3294742215057;2042,134093942332;2039,9342094144852;2037,729682055185;2035,520642526276;2033,3075927490067;2031,0913288614265;2028,8727664392186;2026,6527532441646;2024,4319329725697;2022,210689561193
Solomon Islands;704,0182450820406;721,2531903412956;738,5972166660666;756,0565435032629;773,6256861334826;791,2897687142987;809,0296629904024;826,8271012184806;844,6679866936561;862,5434008648031;880,4487769551632;898,3821612060303;916,3424546691423;934,3282082804652;952,3371483395539;970,3663002457533;988,4124279867088;1006,472507382591;1024,5440463963334;1042,6251886032976;1060,714634522221;1078,8114656109285;1096,9149584060794;1115,0244482421979;1133,1392641122686;1151,2587249939704;1169,3821714759613;1187,509004895761;1205,6387144923845;1223,7708848145478
Somalia;16356,862486937503;16829,6426497095;17305,948968365847;17780,838121317847;18250,91561754777;18715,53078557046;19176,115004540734;19635,71664428885;20097,292094709017;20563,003382698083;21033,178865899044;21506,746059227662;21981,43964726102;22455,051402908204;22925,884865059317;23393,57877544158;23858,780440367795;24323,06898193177;24788,019292353598;25254,90785325209;25724,05311018691;26195,062373835623;26666,82479881612;27138,213400838144;27608,26506588293;28076,706920505298;28543,76444976387;29010,216208153706;29476,864128248537;29944,431916355217
South Africa;60046,678956314805;60774,41511066585;61494,73593440524;62209,20508610849;62919,58647041176;63626,26924921505;64329,98792879361;65030,49720684838;65728,2870413639;66423,221773138;67116,03943770577;67806,86783396738;68496,55193788873;69185,17331861888;69873,36005441492;70560,92950449251;71248,23964348757;71934,94224844985;72621,31640232838;73307,05182894188;73992,49963611622;74677,44975599824;75362,30210176649;76046,86621829665;76731,49559129663;77415,94504789339;78100,4907727258;78784,84618247887;79469,25542248969;80153,44537208472
South Sudan;11378,313163395655;11606,748977690684;11859,015952726535;12112,446558990216;12349,259419878856;12561,06344210099;12749,485161527666;12923,497397950723;13094,9714830249;13274,235334339071;13467,053643023708;13673,701023562597;13889,991429673086;14109,529249789615;14326,207833884282;14536,102910276044;14738,278083202504;14934,467847169595;15127,970526293482;15322,268394506185;15519,873227777813;15721,720752755888;15927,194981506469;16134,644906015994;16342,126567049538;16548,086264021982;16751,77806160604;16953,336490152244;17153,55212683335;17353,483146527757
Spain;46738,3262458624;46693,52802226683;46634,98965863356;46578,36624797542;46534,69798025203;46507,99056766982;46495,937748740864;46492,60390846967;46491,549028866306;46488,1765567487;46480,72166150529;46469,94740411963;46458,04753694025;46447,38157939724;46439,537463802684;46434,95249365618;46433,05770464014;46432,737401130915;46432,84760427292;46432,593500555486;46431,67552266324;46430,22199234435;46428,59569773609;46427,179701756264;46426,22329850126;46425,783627258796;46425,754265501084;46425,94427748827;46426,16453629473;46426,28862120655
Sri Lanka;21497,621816599127;21576,890261792556;21651,016602594995;21719,77384380978;21783,003222564505;21840,540387687975;21892,390837892053;21938,588976561183;21979,27424451687;22014,52727042704;22044,43314027133;22068,97218636083;22088,119656993353;22101,79140467348;22109,948673688043;22112,547791579676;22109,609389980385;22101,14931606635;22087,21767193462;22067,83158324925;22043,013382699362;22012,745972413602;21977,020069645463;21935,806131001747;21889,09769359743;21836,8832906545;21779,175685626138;21715,97985687632;21647,313117891325;21573,177014887628
Sudan;44909,75534527289;45991,69287139371;47090,89586184753;48201,53827509125;49319,127341209445;50440,153742010654;51563,98784383349;52691,14509256068;53823,724049585646;54963,003991443766;56109,86098211149;57263,212960907775;58421,45431396503;59581,96560972444;60742,996000623054;61903,167863924646;63062,71173286921;64222,238332185145;65383,20775999174;66546,41531077321;67712,48689492587;68880,86626214402;70050,84149316323;71221,08869735326;72390,88114948446;73559,60280553947;74727,57362414587;75895,18286194328;77063,31221691136;78232,35827068888
Suriname;591,790314959583;596,811719956472;601,6750073147573;606,3617213010156;610,8633806500238;615,1828284681641;619,3318850032738;623,3266787870688;627,1825610251498;630,9103130105847;634,5146312501714;637,994954116226;641,3479159302374;644,5703103335571;647,6614808809852;650,6244423471923;653,4655816790932;656,193284556354;658,8161271117824;661,3413023004466;663,7737541375623;666,1161758131731;668,3697157749947;670,5350311081634;672,6132782185813;674,6067253526184;676,518852942894;678,3540007959592;680,1167600658489;681,8113567158772
Sweden;10160,31872759095;10219,585969911592;10277,137041217613;10333,056703925711;10387,440865894323;10440,38383316907;10491,96703257915;10542,252804814172;10591,284179416414;10639,089372766153;10685,688593425457;10731,100652714045;10775,347584292087;10818,45653816726;10860,459211099329;10901,38972336663;10941,282051813589;10980,167944107185;11018,07583063107;11055,030802370575;11091,055380406951;11126,170638447295;11160,397253569585;11193,75619831072;11226,268973336702;11257,957444881324;11288,843451229393;11318,94836567634;11348,292763995534;11376,89627165355
Switzerland;8716,150569700956;8775,789563399343;8832,652009755438;8885,578601473366;8933,608161306776;8976,322716159839;9013,964196377488;9047,314904141598;9077,414699502157;9105,23259029506;9131,409144814235;9156,145841614436;9179,257253265288;9200,344941655721;9219,016870116664;9235,071704128648;9248,590715541479;9259,91931530821;9269,560008675224;9278,02533671166;9285,705972117197;9292,796218751015;9299,293849809339;9305,063797040319;9309,935208093795;9313,794499386888;9316,643705130056;9318,609484094231;9319,906851046304;9320,77637436151
Syrian Arab Republic;18206,22356664098;19098,142081208625;20055,61866601545;20959,796932626774;21721,45507686251;22294,54435193175;22674,850626696225;22888,214822713053;22974,825458615767;22975,36646650984;22922,397941819574;22837,602227346884;22733,46566586822;22617,05291642526;22493,696035322286;22369,255201587275;22250,610578128842;22144,820650247068;22057,742204475555;21992,864509065184;21950,811405861994;21929,596200947515;21925,42562605554;21933,715401264355;21949,99908887958;21970,530586513476;21992,528474026385;22014,129507562757;22034,178810492678;22051,98487228556
Tajikistan;9749,223551198233;9955,555327247721;10157,124697730122;10354,99493121419;10550,395442238569;10744,564113380804;10938,533982942237;11133,074973923043;11328,647467317911;11525,439043445882;11723,41111361075;11922,374416259116;12122,05629065989;12322,164529095026;12522,43240227516;12722,648956859297;12922,67154245759;13122,426016645086;13321,896888294845;13521,112527305651;13720,128388757243;13919,011499908955;14117,827769928466;14316,633203030164;14515,469004812137;14714,360186592008;14913,316805176062;15112,336924039455;15311,410368843508;15510,522535896142
United Republic of Tanzania;61499,813792046574;63303,5876870137;65148,03243256212;67035,03995240794;68965,87655245364;70940,20229974997;72957,02123646154;75014,61735097403;77111,85541364508;79248,01719735056;81423,50413373896;83639,03523238853;85895,77763656696;88194,38834827163;90535,2648767678;92918,02426838467;95342,16543997708;97806,90079204913;100311,86923327885;102856,85627206023;105442,19328096237;108068,21789332;110735,4586372624;113444,0980645138;116194,24933574145;118985,64118522847;121818,05409792616;124691,13444045481;127604,80398741094;130559,00361615674
Thailand;69951,41068736056;70080,7802132036;70189,68247647885;70279,85847517871;70352,5549566559;70408,23245936325;70446,49400050883;70466,40098717474;70466,8480099578;70447,0118109081;70406,56291227129;70345,73941354168;70265,14885910644;70165,53056185569;70047,45149295848;69911,1609132036;69756,5271644443;69583,16391816684;69390,58116494234;69178,39192737693;68946,41194390593;68694,71167938443;68423,53608672945;68133,20955937574;67823,99557362958;67496,02886897339;67149,27406346922;66783,5766856123;66398,72244439104;65994,53251063642
Timor-Leste;1343,482834950901;1367,9733452430867;1391,8270858190094;1415,1879775118493;1438,3027916288897;1461,474665189567;1484,920006140033;1508,7580108472553;1532,9508446159305;1557,3783716510025;1581,8508093763753;1606,2127897740459;1630,350306324837;1654,2517722292198;1677,962879745741;1701,594748558368;1725,2497688939673;1749,0212229111933;1772,9384242513975;1796,9953833465574;1821,1319354123493;1845,2860806145559;1869,3883461678479;1893,4077914743575;1917,332106651187;1941,1906333923316;1965,0172570372852;1988,8603057894493;2012,7454736641714;2036,6912082873562
Togo;8478,211425091728;8680,192138779443;8883,689078039566;9087,619421330019;9291,111863983724;9493,702296820165;9695,373454721323;9896,45235606519;10097,423580677096;10298,732943057803;10500,645167415376;10703,189752657805;10906,194461906025;11109,378033086441;11312,460396841729;11515,25134792983;11717,693269910562;11919,853107606805;12121,876059474513;12323,92333176096;12526,117045008297;12728,508563235342;12931,075805157003;13133,744700528747;13336,4231515973;13539,03413011954;13741,537444353213;13943,935405609129;14146,263733129783;14348,573515626385
Tokelau;1,3655806566197612;1,3795727727541374;1,3883163266118492;1,3925279551811913;1,39188692875622;1,3875207227742394;1,3804956794624441;1,3722399576407347;1,3640208937459937;1,3569383326646307;1,3517392280663798;1,3488092123781406;1,3481642245942844;1,3495169251194579;1,3523604824312339;1,3560737263060425;1,3600213433230257;1,3636410057260036;1,3665058417293567;1,3683590572770898;1,3691201417051448;1,368866743147608;1,3677984714785436;1,3661904541555816;1,3643444553708026;1,362544461472431;1,3610218902166475;1,3599334715153253;1,3593526609769504;1,3592735129747056
Tonga;106,64306747928079;107,25624555452217;107,54641300344768;107,60132383222164;107,55769738958517;107,5631415379881;107,73908320857225;108,15365563889146;108,81020051832472;109,65268812328601;110,58510452829805;111,49873052020796;112,29989569115476;112,9313890017555;113,38291139240084;113,68907424510272;113,91663074571925;114,14509238417588;114,4460974728316;114,86668659897087;115,4201903817997;116,08622062398213;116,81889089419921;117,5604684174674;118,25660301459106;118,86926491556274;119,38445466556598;119,81330677562488;120,1869535830936;120,54700324675903
Trinidad and Tobago;1403,5069243526534;1407,1087574473843;1410,4260856839321;1413,5551934064276;1416,5999750191056;1419,612512839611;1422,6420019605932;1425,689995417102;1428,7642199467869;1431,8410740432503;1434,9164030792683;1437,968113230146;1440,9996511974264;1444,0008493107905;1446,9849766210548;1449,9498479124575;1452,9114598689584;1455,8678521599386;1458,8314594857675;1461,7966138734198;1464,7709516870145;1467,745944901326;1470,7266988940964;1473,704498842723;1476,6844106173805;1479,6592534468891;1482,6349621067063;1485,6059353920384;1488,5785042466632;1491,5478263689424
Tunisia;11935,49199689517;12045,93124706407;12151,91517791611;12255,931546780443;12360,147677055036;12465,874538033106;12573,415299922475;12682,2510782811;12791,425933418788;12899,966463290108;13007,200998588976;13112,906714239802;13217,2825268573;13320,79886520456;13424,000157096332;13527,331627410564;13631,037118909286;13735,141704255047;13839,503796817806;13943,904139605447;14048,13583604572;14152,068009171262;14255,67034338813;14359,00070863348;14462,168696985354;14565,29205201333;14668,460967513527;14771,719184521246;14875,063542517908;14978,457643817737
Turkey;85059,42514353259;85612,17729441616;86036,27786758132;86378,42432380986;86686,74416959158;87005,2421364707;87368,78026195924;87799,88324630975;88308,00624489905;88890,83573158097;89536,84802356544;90228,50206811877;90945,59782463318;91668,37855647645;92380,01583970647;93068,251433852;93726,13567010906;94351,93969457716;94948,40972450432;95521,58136889988;96079,38774721688;96630,27966467851;97182,03476275265;97740,87507290069;98310,94995659954;98894,18345534494;99490,43815746007;100097,91564037235;100713,69772880622;101334,33231965775
Turkmenistan;6118,170235528795;6203,24445409729;6286,833195295634;6369,469269386618;6451,663265086977;6533,822461822564;6616,2275297897895;6699,043244819786;6782,339953540989;6866,11509537565;6950,313370480406;7034,846456263645;7119,611783480321;7204,508557094353;7289,449354299459;7374,366738781836;7459,215431221144;7543,971159061707;7628,627392803396;7713,191002713776;7797,677637325935;7882,107411467135;7966,501299881667;8050,87845304239;8135,254489361452;8219,640687708023;8304,043917609237;8388,4671031142;8472,910012489518;8557,370188260684
Turks and Caicos Islands;39,24344353883615;39,78465189038852;40,34231327203739;40,91624977425659;41,4983980684784;42,08127173942305;42,65724406888121;43,222957784925825;43,77842252891581;44,327271177062336;44,87445363903894;45,42477203253978;45,98113459178776;46,54408070240134;47,111905287558905;47,68164149566238;48,250184239668464;48,815337967448514;49,376354964054634;49,933946557214355;50,489805001967206;51,04590099314226;51,603800549227834;52,16423041822275;52,72698233742637;53,291136035220575;53,85547287814559;54,41891772005485;54,98086068728032;55,54127627283463
Tuvalu;11,912497815012374;12,014587470992106;12,097679967571583;12,16222612114153;12,20945418534146;12,241131301221998;12,259354598655955;12,26637501167048;12,264454605118178;12,255756431829539;12,242264619810014;12,225731484622605;12,20764791963853;12,189233078265756;12,171439368507128;12,154968974232016;12,140298446627286;12,12770832648358;12,117315223017336;12,109104254625686;12,10296022511515;12,098696345951991;12,096079707387199;12,094853040615664;12,094752595583726;12,095522184404206;12,096923611091205;12,098743829018737;12,100799243998617;12,102937619768648
Uganda;47135,25118288377;48483,92447199966;49840,79235186678;51255,8845445009;52753,36617179728;54322,83000362597;55926,804060132024;57519,775856108085;59069,25762450596;60569,280724025564;62040,89168464381;63520,495949560616;65042,27398742693;66623,04028342314;68256,13247425378;69916,32800467883;71572,67760727648;73202,85130628616;74802,4409711245;76385,46343314523;77976,56190812337;79599,08439574877;81264,72269352504;82969,22881568935;84695,62969192537;86422,88257356662;88135,64350890645;89830,6779603079;91517,31554568688;93212,23459785405
Ukraine;43466,475270112634;43190,26576783428;42905,87471839942;42614,59307394008;42317,696759693514;42016,28907670253;41711,27870977295;41403,39915925955;41093,237376335615;40781,26123438094;40467,84304495335;40153,278847247355;39837,803951707036;39521,60536859435;39204,83171173069;38887,601078222724;38570,007313504604;38252,12499103122;37934,013369777145;37615,71953917298;37297,28091824595;36978,72724155041;36660,08213726924;36341,364381234394;36022,58889341919;35703,76752978832;35384,90971153145;35066,02292507561;34747,1131194136;34428,18502183593
United Arab Emirates;9976,856211258522;10032,93947663642;10065,577228386857;10092,450702344502;10125,152433420919;10175,603899689173;10243,063278219659;10325,407509678673;10411,416935369563;10494,674586407198;10566,54383186297;10627,749150667994;10678,451852344215;10726,29412954793;10774,712938907975;10830,207939072085;10892,03548626419;10961,134359605758;11032,183899235608;11103,66452415611;11170,64221232491;11233,984415575656;11292,242847627496;11349,273809427445;11405,42171194973;11464,505005852803;11525,538055023731;11590,16289978214;11655,462597239251;11721,794794129391
United Kingdom;68205,0232734761;68491,50996658241;68752,40045739138;68998,77280956121;69238,39029117745;69477,72695380387;69717,10230883285;69955,55641818451;70188,54483335138;70413,76600833092;70628,65522549351;70834,68124811554;71033,22467997752;71228,29831813011;71421,86821121386;71616,59574488274;71812,06546581518;72008,41336830708;72203,52796179145;72396,97991295398;72587,27454351746;72775,22332966802;72960,72244708639;73145,50623722278;73329,77448264866;73514,86066557282;73700,21252717642;73886,29500712994;74071,97159757865;74257,46588751244
United States of America;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647;331002,647
Uruguay;3485,202875696592;3496,241740368469;3507,0271077643406;3517,7660404383982;3528,622403922132;3539,6788696161334;3550,9326944586787;3562,318516869066;3573,744634044282;3585,1283238212945;3596,4195778499748;3607,6087860037574;3618,719959437118;3629,7951577883555;3640,877113444071;3651,9958848837778;3663,162690671833;3674,371077610125;3685,6032666754454;3696,8384448762267;3708,059960284259;3719,2594625434444;3730,4374564755544;3741,6009772311427;3752,7598127948254;3763,922799754258;3775,0953213990797;3786,2784881145076;3797,4698414779687;3808,6649905693926
Uzbekistan;33936,16255254294;34384,69362511461;34820,105221049715;35248,87515271293;35676,708314752155;36107,273397509714;36541,82187586446;36979,58162443552;37418,615859271;37856,77998801419;38292,47419469347;38725,026995674576;39154,69544253308;39582,383476661984;40009,236043106524;40436,26190175479;40864,089728443796;41292,89558791887;41722,47943094606;42152,43009938816;42582,30786225057;43011,78664434297;43440,7248667471;43869,16279685827;44297,266407854695;44725,24825430724;45153,294695129836;45581,519307391565;46009,949475776346;46438,54156513164
Vanuatu;314,4616141542004;321,7900502967118;329,1205531519427;336,4478191774527;343,76917339599066;351,08472299501386;358,3965198291096;365,707302205284;373,019365297699;380,33390759776347;387,6509387707555;394,96961864329285;402,288787824019;409,60745419413274;416,9250824025498;424,24164455700475;431,5574836135062;438,87308988411854;446,18889174002356;453,5051276543973;460,82181971498267;468,13882840670277;475,45594662116304;482,7729896042369;490,0898513987035;497,4065182188769;504,72304660512606;512,0395239333943;519,3560297999985;526,6726111718905
Venezuela (Bolivarian Republic of);28675,547547140843;29136,903130297065;29639,524527907506;29993,97235114164;30076,209432085627;29873,406744246095;29484,438097924554;29076,70082384211;28817,907897284927;28810,525457970478;29054,374016871876;29450,8685392443;29845,55069730985;30090,73509629992;30102,966743090143;29893,041629715968;29557,969174357713;29239,562036534324;29067,193220337136;29107,73744523024;29341,971927907693;29675,5875359221;29979,10235910057;30139,904112421857;30105,587381407524;29901,999478640715;29619,96723707762;29377,163363816024;29271,02625798737;29341,498598583083
Viet Nam;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583;97338,583
Western Sahara;611,8167682026927;625,9119479402481;639,8062222523715;653,720603780385;667,8724521577201;682,3486811489802;697,1404161271078;712,1161254279667;727,1239338591157;742,0076248971156;756,6940980281026;771,1722058437199;785,5169635443311;799,8227850478919;814,1950957356511;828,6888788929227;843,3209210811484;858,0489221769991;872,8146240242618;887,547361643663;902,2067909885606;916,7756682283685;931,2769076341427;945,745782217776;960,2291240211588;974,7558174439664;989,3411538881367;1003,9733868040703;1018,63161115294;1033,2851141419223
Yemen;30491,833232752815;31159,31722688131;31827,863659299142;32496,357954899337;33164,11281315851;33830,59069979247;34495,988359160525;35160,622995565354;35825,1778284831;36490,03023371211;37155,5264324214;37821,54500766033;38487,94682645134;39154,337572755845;39820,53874431674;40486,34321222569;41151,845313033424;41817,10765892505;42482,372002354445;43147,72258674547;43813,29339703995;44479,01733068621;45144,875885374255;45810,721140078494;46476,52092966652;47142,18860833387;47807,774707724006;48473,27841408112;49138,79365055232;49804,32797815478
